Mask;Score;Gen
?u?u?u?u;-136.33333333333334;98
?u?l?u?u?u?u;-50.0;98
?u?u?u?u?u?u;-817.2;98
?u;-0.0;98
?u?u?u?u?u?u;-817.2;98
?u?u?u?u?u?l;-5.6;98
?u?u?u?u?u?u?u?s;-0.028169014084507043;98
?u?u?u?u?u;-205.16666666666666;98
?u?u?u?u?u?u;-817.2;98
?d?u?u?u?u;-3.2;98
?u?u?u?u?u?u;-817.2;99
?u;-0.0;99
?u?u?u?u?u?s;-0.5;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?s;-0.5;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u?s?s;-0.031746031746031744;99
?u?u?u?u?u?u;-817.2;99
?l?s?u?u?u?u;-0.0;99
?u?u?u?u?s?u;-0.16666666666666666;99
?u?s?u?u?u?u;-0.6;99
?d?u?u;-0.0;99
?u?u?u?u?l?u;-5.333333333333333;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u;-0.0;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?d?u?u?u?u;-4.0;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u?d?s;-0.058823529411764705;99
?u?u?u?u?u?u;-817.2;99
?l?u?u?u?u?u;-6.8;99
?u?u?u?s?u?u;-0.0;99
?u?u?u?u?u?s;-0.5;99
?u?u?u?s?u?u;-0.0;99
?u?s?u?u?u?u;-0.6;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?l?u;-5.333333333333333;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?s?u;-0.16666666666666666;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?u;-817.2;99
?u?d?u?u?u?u;-4.0;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?s?u?u;-0.0;99
?u?u?u?u?u?u;-817.2;99
?u?u?u?u?u?d;-67.33333333333333;99
?s?u?u?u?u?u;-0.0;99
?u?u?u?u?u?u;-817.2;99
?u?s?u?u?u?u;-0.6;99
?u?u?u?u?u?u?d?s;-0.058823529411764705;99
?u?u?u?d?u?s;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?s?d?u?u?u;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?d?u?u;-4.0;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?l?u?u?u?u?u;-6.8;100
?s?u?s?u?u?u;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u?s?s;-0.031746031746031744;100
?u?u?u?u?u?l;-5.6;100
?u?u?u?u?s?u;-0.16666666666666666;100
?u?d?u?u?u?u;-4.0;100
?s?u?u?u?u?u;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?u;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u?d?s;-0.058823529411764705;100
?u?u?u?u?d?u?s?s;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?l?u?u?u?u;-50.0;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?l?u?u?u?u?u;-6.8;100
?u?u?u?u?u?s;-0.5;100
?u?s?u?u?u?u;-0.6;100
;-0.0;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u?d?s;-0.058823529411764705;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?l;-5.6;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u?u;-817.2;100
?u?u?u?u?u;-205.16666666666666;100
?u?u?u?u?u?u;-817.2;100
?u?u?l?u?u?u;-7.0;100
?u?u?u?u?u?l;-5.6;100
?u?u?u?u?u?u;-817.2;100
